#metadata
Author;Marcus Frenkel
org.codehaus.jparsec.Keywords.CaseInsensitive:toKey(Ljava.lang.String;)Ljava.lang.String;
org.codehaus.jparsec.Scanners:notChar(CLjava.lang.String;)Lorg.codehaus.jparsec.Parser;
org.codehaus.jparsec.TestParsers:areChars(Ljava.lang.String;)Lorg.codehaus.jparsec.Parser;
org.codehaus.jparsec.Scanners:isChar(CLjava.lang.String;)Lorg.codehaus.jparsec.Parser;
org.codehaus.jparsec.misc.Mapper.8:toString()Ljava.lang.String;
org.codehaus.jparsec.Parsers.1:map(Lorg.codehaus.jparsec.Token;)Ljava.lang.Object;
org.codehaus.jparsec.Parsers:always()Lorg.codehaus.jparsec.Parser;
org.codehaus.jparsec.Parsers.5:toString()Ljava.lang.String;
org.codehaus.jparsec.pattern.Patterns:or([Lorg.codehaus.jparsec.pattern.Pattern;)Lorg.codehaus.jparsec.pattern.Pattern;
org.codehaus.jparsec.Sequence4Parser:apply(Lorg.codehaus.jparsec.ParseContext;)Z
org.codehaus.jparsec.Token:index()I
org.codehaus.jparsec.Parser:prefix(Lorg.codehaus.jparsec.Parser;)Lorg.codehaus.jparsec.Parser;

#matrix (1 line per test, in order of tests): { mut_index, ' ', mut_call_count, ' ' }
678 1 101 1 8 1 436 1 25 3 680 1 105 1 662 4 428 2 650 1 781 3 373 2 768 1 790 1 311 1 422 1 187 1 596 1 
790 1 311 1 422 1 436 1 8 1 25 1 680 1 662 2 781 1 596 1 
373 1 678 1 101 1 280 1 436 1 248 1 428 1 187 1 781 1 
373 1 678 1 101 1 280 1 436 1 248 1 428 1 187 1 781 1 
373 1 678 1 101 1 280 1 436 1 248 1 428 1 187 1 781 1 
373 1 678 1 101 1 280 1 436 1 248 1 428 1 187 1 781 1 
373 1 678 1 101 1 280 1 436 1 248 1 428 1 187 1 781 1 
373 1 678 1 101 1 280 1 436 1 248 1 428 1 187 1 781 1 
373 1 678 1 101 1 280 1 436 1 248 1 428 1 187 1 781 1 
373 1 678 1 101 1 280 1 436 1 248 1 428 1 187 1 781 1 
373 1 678 1 101 1 280 1 436 1 248 1 428 1 187 1 781 1 
373 1 678 1 101 1 280 1 436 1 248 1 428 1 187 1 781 1 
101 1 280 1 436 1 248 1 781 1 
768 1 790 1 311 1 436 1 25 1 662 2 781 1 596 1 
678 1 101 1 436 1 25 1 662 2 428 1 781 2 373 1 790 1 768 1 228 1 311 1 187 1 596 1 
678 1 101 1 436 1 25 1 662 2 428 1 781 2 373 1 790 1 768 1 228 1 311 1 187 1 596 1 
678 1 101 1 436 1 25 1 662 2 428 2 781 2 373 2 790 1 768 1 228 1 311 1 187 1 596 1 
678 1 101 1 436 1 25 1 662 2 428 2 781 2 373 2 790 1 768 1 228 1 311 1 187 1 596 1 
678 1 101 1 436 1 25 1 662 2 428 2 781 2 373 2 790 1 768 1 228 1 311 1 187 1 596 1 
678 1 101 1 436 1 25 1 662 2 428 2 781 2 373 2 790 1 768 1 228 1 311 1 187 1 596 1 
678 1 101 1 436 1 25 1 662 2 428 2 781 2 373 2 790 1 768 1 228 1 311 1 187 1 596 1 
678 1 101 1 436 1 25 1 662 2 428 2 781 2 373 2 790 1 768 1 228 1 311 1 187 1 596 1 
790 1 436 1 680 1 596 1 
790 1 311 1 436 1 25 1 680 1 662 2 781 1 596 1 
678 1 436 1 680 1 25 1 662 2 781 1 790 1 311 1 187 1 596 1 
678 1 436 1 680 1 25 1 105 1 662 2 428 1 650 1 781 1 373 1 790 1 311 1 187 1 596 1 
678 1 101 1 436 1 25 2 680 1 105 1 662 3 428 2 650 1 781 3 373 2 768 1 790 1 311 1 422 1 187 1 596 1 
378 1 648 1 544 1 784 1 679 1 697 1 
846 1 
846 1 662 1 
846 1 70 1 662 1 
846 1 70 1 695 1 662 1 
846 1 70 1 662 1 
792 1 695 1 
503 1 662 1 
652 1 662 1 311 2 724 1 299 1 
262 1 281 1 
699 1 162 1 
317 1 733 1 
685 1 480 1 433 1 
360 1 766 1 423 1 
324 1 624 1 22 1 
773 1 608 1 94 1 
703 1 95 1 318 1 
265 1 732 1 319 1 464 1 300 1 185 1 743 2 606 2 
390 1 732 1 221 2 713 1 531 1 319 2 212 1 329 2 87 1 606 2 
85 1 732 1 221 2 713 1 339 2 869 1 319 3 599 2 475 1 199 1 606 2 295 1 
799 1 50 1 746 2 125 2 732 1 801 1 713 1 221 2 720 1 319 4 599 2 475 1 606 2 575 1 
225 1 265 2 652 1 705 1 732 2 319 2 724 1 743 1 606 1 230 1 
225 1 265 2 652 1 705 1 732 2 319 2 724 1 743 2 606 2 122 1 230 1 
225 1 652 1 732 2 221 1 713 2 3 1 319 4 724 1 212 2 329 1 725 1 606 1 230 2 
221 1 302 1 339 1 3 1 319 6 599 1 475 2 295 2 225 1 652 1 732 2 713 2 430 1 724 1 606 1 230 3 
125 1 801 2 221 1 3 1 319 8 599 1 475 2 526 1 746 1 225 1 652 1 732 2 713 2 430 1 724 1 686 1 606 1 575 2 230 4 
209 1 800 1 877 1 219 1 835 1 222 2 275 1 83 1 235 1 494 1 889 1 117 1 843 1 372 1 204 1 791 1 775 1 716 2 811 2 120 1 
843 1 717 1 392 1 286 1 851 1 412 1 
843 2 392 1 282 1 177 1 
846 1 377 1 813 4 336 1 177 4 753 1 378 1 648 1 847 2 379 2 209 2 436 2 490 1 405 2 57 1 650 1 781 1 817 1 182 2 819 1 63 2 64 3 851 1 187 1 678 1 493 2 8 2 680 1 341 2 412 2 825 1 790 2 282 4 656 1 655 2 12 2 238 2 312 1 286 2 630 2 717 2 692 2 102 1 738 2 695 1 105 1 662 1 802 2 834 1 392 4 697 1 803 2 421 2 422 1 347 2 806 1 254 1 398 2 141 1 173 2 427 1 642 4 25 1 428 1 613 2 456 2 328 1 373 1 843 8 532 1 432 2 596 2 
377 3 815 1 164 1 165 2 145 1 401 1 107 1 634 1 319 2 137 2 478 1 891 2 13 4 806 3 638 1 15 1 
846 1 847 2 849 1 405 3 781 1 182 3 675 1 127 1 410 1 64 7 8 2 680 1 790 2 11 1 12 3 13 2 313 2 630 1 312 1 859 1 15 2 576 2 736 2 692 2 418 1 738 2 695 1 366 1 802 4 319 1 76 1 697 1 77 1 137 1 247 2 478 1 421 3 322 1 422 1 806 2 638 1 201 1 254 2 141 1 427 2 25 1 865 1 532 2 432 4 593 1 596 2 377 2 813 12 597 1 537 2 378 1 753 1 648 1 379 2 209 7 436 2 490 1 816 2 817 1 819 1 439 1 34 1 820 2 276 1 341 2 825 2 655 2 656 1 100 1 447 2 102 1 391 4 662 1 834 4 107 1 290 2 348 2 398 4 664 2 173 3 298 1 613 2 401 1 402 1 891 2 229 1 
846 1 847 2 849 1 405 3 781 1 182 3 675 1 127 1 410 1 64 7 8 2 680 1 790 2 11 1 12 3 13 2 313 2 630 1 312 1 859 1 15 2 576 2 736 2 692 2 418 1 738 2 695 1 802 4 319 1 76 1 697 1 77 1 137 1 247 2 478 1 421 3 322 1 422 1 806 2 638 1 82 1 201 1 254 2 141 1 427 2 25 1 865 1 532 2 432 4 593 1 596 2 377 2 813 12 597 1 537 2 378 1 753 1 648 1 379 2 209 7 436 2 490 1 816 2 817 1 819 1 439 1 34 1 820 2 276 1 341 2 825 2 655 2 656 1 100 1 447 2 102 1 391 4 662 1 834 4 107 1 290 2 348 2 398 4 664 2 173 3 298 1 613 2 401 1 402 1 891 2 229 1 
777 1 54 1 177 3 847 1 617 1 405 3 61 1 182 1 63 3 5 1 127 1 64 6 851 1 730 2 731 1 8 1 853 1 189 1 412 5 790 1 11 1 12 1 13 5 573 2 238 2 630 2 312 4 15 1 72 1 692 1 20 5 693 1 738 1 75 1 802 2 319 2 634 1 136 1 76 1 803 4 137 1 478 1 247 3 421 7 320 2 742 2 806 2 638 1 255 1 141 4 427 1 484 1 642 3 145 1 146 2 431 1 432 1 867 2 593 1 644 1 596 1 377 2 812 2 597 1 813 13 537 3 815 1 435 1 538 1 267 1 379 1 209 14 436 1 269 1 649 2 822 1 493 3 761 1 496 1 341 1 825 3 282 3 445 2 655 1 285 1 286 4 548 1 343 4 717 7 447 1 345 1 218 1 219 1 165 2 834 7 107 1 392 3 346 1 884 1 347 4 552 2 297 1 398 3 173 3 666 1 887 2 613 1 456 2 175 1 401 1 843 6 891 2 776 1 558 4 
861 1 616 1 682 1 13 1 15 1 
322 1 13 1 410 1 820 1 15 1 
182 1 735 1 427 1 
89 1 649 1 730 1 
645 1 416 1 399 1 
702 1 368 1 325 1 
839 1 579 1 152 1 
812 1 124 1 813 3 560 1 488 1 847 1 670 2 379 1 209 2 436 1 405 1 182 1 619 1 303 1 63 1 127 1 64 3 677 1 493 1 305 4 36 1 37 1 8 1 341 1 94 1 412 1 10 1 469 2 790 1 283 4 11 1 655 1 12 1 630 1 689 2 717 2 447 1 692 1 737 1 738 1 802 1 834 1 803 1 742 1 421 1 347 1 552 1 222 1 398 1 173 1 427 1 771 1 613 1 429 1 773 2 432 1 867 1 593 1 596 1 536 1 
812 1 124 1 813 3 560 1 488 1 847 1 670 2 379 1 209 2 436 1 561 1 405 1 182 1 619 1 63 1 621 1 127 1 64 3 493 1 36 1 305 4 8 1 341 1 412 1 469 2 790 1 283 4 11 1 655 1 12 1 630 1 689 2 717 2 447 1 692 1 737 1 738 1 802 1 834 1 803 1 881 1 742 1 421 1 347 1 552 1 222 1 398 1 173 1 427 1 748 1 613 1 429 1 432 1 867 1 355 2 593 1 536 1 596 1 
323 1 488 1 
276 1 124 1 604 1 36 1 624 1 616 1 209 2 298 1 22 1 11 1 593 1 222 1 
124 1 36 1 624 1 222 1 22 1 
170 1 284 1 802 1 
435 1 666 1 802 1 
712 1 163 1 168 1 507 1 734 1 533 1 340 1 222 1 
163 1 340 1 726 1 222 1 712 1 734 1 507 1 
676 1 684 1 386 2 712 1 163 1 507 1 724 1 406 1 66 1 307 3 734 1 331 1 340 1 758 2 652 1 764 1 222 1 
231 1 461 1 8 1 787 1 790 1 11 1 12 1 471 1 692 1 802 1 247 1 138 1 585 1 593 1 595 3 596 1 813 3 379 1 270 1 382 1 156 1 712 1 41 1 163 1 293 1 398 1 173 1 613 1 614 1 615 1 507 1 847 1 405 1 182 1 64 3 514 1 310 1 734 1 630 1 860 1 738 1 76 1 427 1 432 1 331 1 209 3 436 1 340 1 90 1 341 1 655 1 764 1 447 1 222 3 
126 1 231 2 847 1 461 1 848 1 618 1 405 1 182 1 183 1 64 4 128 1 514 1 8 1 787 1 310 1 734 1 790 1 191 1 11 2 12 1 630 1 574 1 471 1 860 1 692 1 738 1 802 1 76 1 581 1 78 1 803 1 636 1 247 1 138 1 585 1 806 1 252 1 808 1 425 1 427 1 432 1 593 2 700 1 595 3 331 1 644 1 596 1 377 1 813 5 379 1 209 6 436 1 270 1 340 1 382 1 90 1 440 1 493 1 156 1 712 1 341 1 497 1 655 1 41 1 764 1 287 1 447 2 658 1 163 1 877 1 835 1 347 1 293 1 222 3 398 1 173 1 613 1 614 1 615 1 507 1 
231 1 461 1 8 1 787 1 790 1 11 1 12 1 471 1 692 1 802 1 247 1 138 1 585 1 806 1 26 1 257 1 593 1 595 3 596 1 377 1 813 4 379 1 382 1 712 1 163 1 293 1 398 1 173 1 613 1 614 1 615 1 507 1 847 1 618 1 405 1 182 1 64 4 310 1 734 1 630 1 738 1 76 1 636 1 427 1 432 1 331 1 333 1 752 1 337 1 209 4 436 1 437 1 340 1 90 1 440 1 341 1 655 1 764 1 447 1 222 2 
377 1 333 1 813 4 231 1 847 1 461 1 379 1 337 1 209 4 436 1 437 1 618 1 405 1 340 1 182 1 382 1 90 1 64 4 622 1 8 1 712 1 341 1 787 1 310 1 734 1 790 1 11 1 655 1 12 1 630 1 764 1 344 1 447 1 692 1 738 1 163 1 244 1 104 1 802 1 76 1 636 1 247 1 585 1 293 1 222 2 806 1 398 1 173 1 427 1 613 1 614 2 615 2 507 1 432 1 593 1 595 3 331 1 596 1 
813 2 847 1 461 1 379 1 209 2 436 1 405 1 406 1 340 1 182 1 382 1 90 1 64 2 712 1 8 1 341 1 310 1 734 1 715 1 790 1 684 1 655 1 12 1 630 1 764 2 471 1 692 1 738 1 163 1 104 1 802 1 76 1 247 1 138 1 585 1 293 1 140 1 222 2 398 1 172 1 173 1 427 1 613 1 614 1 615 1 507 1 432 1 595 3 331 2 596 1 
813 2 847 1 461 1 379 1 209 2 436 1 405 1 340 1 182 1 382 1 90 1 64 2 712 1 8 1 341 1 310 1 734 1 790 1 655 1 829 1 12 1 764 1 630 1 471 1 692 1 364 1 163 1 738 1 104 1 802 1 76 1 247 1 138 1 585 1 293 1 222 2 482 1 398 1 173 1 427 1 613 1 614 1 615 1 507 1 432 1 595 3 331 1 596 1 
231 1 461 1 8 1 236 1 787 1 790 1 11 1 794 1 12 1 471 1 692 1 802 1 247 1 138 1 585 1 250 1 593 1 595 3 596 1 813 3 379 1 382 1 712 1 41 1 163 1 293 1 398 1 173 1 613 1 614 1 615 1 507 1 847 1 405 1 182 1 64 3 310 1 734 1 630 1 738 1 76 1 427 1 432 1 331 1 209 3 436 1 340 1 90 1 341 1 655 1 764 1 447 1 222 3 119 1 
126 1 231 2 847 1 461 1 848 1 618 1 405 1 182 1 183 1 64 4 128 1 8 1 236 1 787 1 310 1 734 1 790 1 191 1 11 2 794 1 12 1 630 1 574 1 471 1 239 1 692 1 738 1 802 1 76 1 581 1 78 1 803 1 247 1 138 1 585 1 250 1 806 1 252 1 808 1 425 1 427 1 432 1 593 2 700 1 595 3 331 1 644 1 596 1 377 1 813 5 379 1 209 6 436 1 340 1 382 1 90 1 493 1 712 1 341 1 497 1 655 1 41 1 764 1 287 1 447 2 658 1 163 1 877 1 835 1 347 1 293 1 222 3 398 1 173 1 613 1 614 1 119 1 615 1 507 1 
126 1 231 1 461 1 8 1 787 1 790 1 11 1 12 1 471 1 239 1 692 1 474 1 802 1 247 1 138 1 585 1 806 2 593 1 595 3 596 1 377 2 814 1 813 4 379 1 382 1 712 1 163 1 289 1 293 1 398 1 173 1 613 1 614 1 615 1 507 1 847 1 618 1 405 1 182 1 64 4 310 1 734 1 630 1 738 1 76 1 78 1 427 1 432 1 331 1 209 4 436 1 340 1 90 1 443 1 341 1 545 1 655 1 764 1 767 1 447 1 222 2 
231 1 461 1 465 1 8 1 787 1 790 1 11 1 12 1 471 1 692 1 802 1 247 1 138 1 585 1 593 1 595 3 596 1 813 3 379 1 382 1 602 1 385 1 712 1 41 1 388 1 163 1 293 1 398 1 173 1 613 1 614 1 615 1 507 1 847 1 405 1 182 1 64 3 310 1 734 1 630 1 738 1 76 1 427 1 432 1 331 1 209 3 436 1 340 1 90 1 341 1 655 1 764 1 447 1 222 3 
126 1 231 2 847 1 461 1 848 1 618 1 405 1 182 1 183 1 64 4 465 1 128 1 8 1 787 1 310 1 734 1 790 1 191 1 11 2 12 1 630 1 574 1 471 1 692 1 738 1 802 1 76 1 581 1 78 1 803 1 636 1 247 1 138 1 585 1 806 1 252 1 808 1 425 1 427 1 432 1 593 2 700 1 595 3 331 1 644 1 596 1 377 1 813 5 379 1 209 6 436 1 340 1 382 1 90 1 602 1 493 1 385 1 712 1 341 1 497 1 655 1 41 1 388 1 764 1 287 1 447 2 658 1 163 1 877 1 167 1 835 1 347 1 293 1 222 3 398 1 173 1 613 1 614 1 615 1 507 1 
231 1 461 1 8 1 787 1 790 1 11 1 12 1 471 1 692 1 802 1 247 1 138 1 585 1 806 1 593 1 595 3 596 1 377 1 813 4 379 1 489 1 382 1 712 1 163 1 167 1 293 1 398 1 173 1 613 1 614 1 615 1 507 1 847 1 618 1 405 1 182 1 64 4 310 1 734 1 630 1 738 1 76 1 636 1 427 1 432 1 331 1 333 1 337 1 209 4 436 1 437 1 340 1 90 1 341 1 655 1 764 1 447 1 222 2 118 1 554 1 
231 1 461 1 8 1 787 1 790 1 11 1 12 1 244 1 802 1 247 1 585 1 806 1 593 1 595 3 596 1 377 1 813 4 379 1 382 1 712 1 163 1 293 1 398 1 173 1 613 1 614 2 615 2 507 1 847 1 618 1 405 1 182 1 64 2 622 1 310 1 734 1 738 1 76 1 636 1 432 1 331 1 333 1 337 1 209 4 436 1 437 1 340 1 757 1 90 1 872 2 341 1 655 1 764 1 344 1 447 1 222 2 
231 1 461 1 781 1 8 1 680 1 787 1 790 1 11 1 12 1 244 1 802 1 247 1 585 1 806 1 25 1 593 1 595 3 596 1 377 1 813 4 379 1 817 1 382 1 712 1 163 1 502 1 834 1 293 1 398 1 173 1 613 1 614 2 615 2 507 1 846 1 847 1 178 1 618 1 405 1 182 1 64 2 622 1 310 1 734 1 738 1 76 1 636 1 421 1 422 1 432 1 331 1 333 1 337 1 209 4 436 1 437 1 340 1 90 1 872 2 341 1 655 1 764 1 344 1 447 1 662 1 222 2 455 2 
231 1 461 1 781 1 8 1 680 1 787 1 790 1 11 1 12 1 244 1 802 1 247 1 585 1 806 1 25 1 593 1 595 3 596 1 377 1 813 4 379 1 817 1 382 1 712 1 163 1 502 1 834 1 293 1 398 1 173 1 613 1 614 2 615 2 507 1 846 1 847 1 618 1 405 1 182 1 64 2 622 1 310 1 734 1 738 1 76 1 636 1 421 1 422 1 432 1 331 1 333 1 337 1 209 4 436 1 437 1 340 1 90 1 872 2 341 1 655 1 763 1 764 1 344 1 447 1 662 1 222 2 455 2 
712 1 222 1 
712 1 222 1 
712 1 222 1 
712 1 222 1 
684 1 712 1 222 1 764 1 331 1 406 1 
770 1 712 1 222 1 764 1 331 1 406 1 
684 1 712 1 222 1 764 1 331 1 406 1 
461 1 340 1 382 1 712 1 872 1 734 1 310 1 764 1 471 1 364 1 163 1 719 1 138 1 585 1 770 1 293 1 222 2 482 1 614 1 615 1 507 1 595 3 331 1 
163 1 719 1 340 1 138 1 222 2 712 1 715 1 734 1 507 1 595 1 471 1 
364 1 163 1 719 1 406 1 340 1 138 1 222 2 712 1 734 1 507 1 684 1 595 1 764 1 471 1 331 1 
231 1 209 1 163 1 719 1 406 1 340 1 76 1 138 1 222 3 250 1 712 1 787 1 734 1 507 1 684 1 41 1 595 1 764 1 471 1 331 1 
377 1 239 1 231 1 209 1 163 1 719 1 618 1 340 1 76 1 138 1 222 2 806 1 712 1 787 1 734 1 507 1 595 1 471 1 
231 1 209 1 163 1 719 1 406 1 340 1 76 1 138 1 222 3 385 1 712 1 787 1 734 1 507 1 684 1 41 1 595 1 764 1 471 1 331 1 
377 1 231 1 209 1 163 1 719 1 618 1 167 1 340 1 76 1 636 1 138 1 222 2 806 1 712 1 787 1 734 1 507 1 595 1 471 1 
231 1 209 1 163 1 719 1 340 1 76 1 138 1 222 3 156 1 712 1 787 1 734 1 507 1 41 1 595 1 471 1 
377 1 231 1 209 1 163 1 719 1 618 1 340 1 76 1 636 1 138 1 440 1 222 2 806 1 712 1 787 1 734 1 507 1 595 1 471 1 
163 1 719 1 406 1 340 1 382 1 222 1 712 1 614 1 615 1 734 1 507 1 684 1 595 1 764 1 331 1 
533 1 785 1 
231 1 461 1 129 1 8 1 787 1 790 1 683 1 11 1 12 1 572 1 471 1 692 1 802 1 247 1 585 1 593 1 375 3 596 1 813 3 379 1 278 1 156 1 41 1 293 1 48 1 398 1 173 1 613 1 615 1 507 1 301 2 847 1 179 1 405 1 182 1 64 3 514 1 625 1 630 1 860 1 195 1 738 1 76 1 745 1 427 1 86 1 432 1 331 1 332 1 209 3 436 1 870 1 341 1 655 1 764 2 447 1 222 2 663 1 
231 1 461 1 129 1 8 1 787 1 790 1 683 1 11 1 12 1 572 1 471 1 692 1 802 1 247 1 585 1 806 1 257 1 593 1 375 3 596 1 377 1 813 4 379 1 278 1 718 1 293 1 48 1 398 1 173 1 613 1 615 1 507 1 301 2 847 1 618 1 405 1 182 1 64 4 625 1 630 1 195 1 738 1 76 1 636 1 745 1 427 1 86 1 432 1 331 1 332 1 333 1 752 1 337 1 209 4 436 1 437 1 440 1 870 1 341 1 655 1 764 2 447 1 222 1 663 1 
377 1 333 1 813 4 231 1 301 2 847 1 379 1 461 1 209 4 337 1 436 1 437 1 618 1 405 1 182 1 622 1 64 4 8 1 341 1 787 1 790 1 683 1 11 1 655 1 12 1 572 1 630 1 764 1 344 1 447 1 692 1 242 1 738 1 244 1 802 1 76 1 636 1 247 1 585 1 293 1 222 1 806 1 48 1 398 1 173 1 427 1 613 1 615 1 432 1 593 1 331 1 596 1 
461 1 129 1 8 1 785 1 787 1 790 1 683 1 12 1 572 1 471 1 692 1 802 1 247 1 585 1 140 1 375 3 596 1 813 2 379 1 278 1 715 1 293 1 48 1 398 1 172 1 173 1 613 1 615 1 507 1 301 2 847 1 405 1 182 1 64 2 625 1 630 1 195 1 738 1 76 1 745 1 427 1 86 1 533 1 432 1 331 1 332 1 209 2 436 1 870 1 341 1 655 1 764 2 885 1 222 1 663 1 351 1 
461 1 129 1 8 1 785 1 787 1 790 1 683 1 12 1 572 1 471 1 132 1 692 1 364 1 802 1 247 1 585 1 482 1 375 3 596 1 813 2 379 1 278 1 829 1 293 1 48 1 398 1 173 1 613 1 615 1 507 1 301 2 847 1 405 1 182 1 64 2 625 1 630 1 195 1 738 1 76 1 745 1 427 1 203 1 86 1 533 1 432 1 331 1 332 1 209 2 436 1 870 1 341 1 655 1 764 2 222 1 663 1 
231 1 461 1 129 1 8 1 236 1 787 1 790 1 683 1 11 1 794 1 12 1 572 1 471 1 692 1 802 1 247 1 585 1 250 1 593 1 375 3 596 1 813 3 379 1 492 1 278 1 41 1 293 1 48 1 398 1 173 1 613 1 615 1 507 1 301 2 847 1 405 1 182 1 64 3 625 1 630 1 195 1 738 1 76 1 745 1 427 1 86 1 432 1 331 1 332 1 209 3 436 1 870 1 341 1 655 1 764 2 447 1 222 2 663 1 
126 1 231 1 461 1 129 1 8 1 787 1 790 1 683 1 11 1 12 1 572 1 471 1 239 1 692 1 474 1 802 1 247 1 585 1 806 2 593 1 375 3 596 1 377 2 813 4 379 1 278 1 721 1 289 1 293 1 48 1 398 1 173 1 613 1 615 1 507 1 301 2 847 1 618 1 405 1 182 1 64 4 625 1 630 1 195 1 738 1 76 1 78 1 745 1 427 1 86 1 432 1 331 1 332 1 209 4 436 1 870 1 443 1 341 1 545 1 655 1 764 2 767 1 447 1 222 1 663 1 
231 1 461 1 465 1 129 1 8 1 787 1 790 1 683 1 11 1 12 1 572 1 471 1 692 1 802 1 247 1 585 1 593 1 375 3 596 1 813 3 379 1 602 1 278 1 385 1 41 1 293 1 48 1 398 1 173 1 613 1 615 1 507 1 301 2 847 1 405 1 182 1 64 3 625 1 630 1 195 1 738 1 76 1 745 1 427 1 86 1 432 1 331 1 332 1 209 3 436 1 870 1 341 1 655 1 764 2 447 1 222 2 663 1 354 1 
231 1 461 1 129 1 8 1 787 1 790 1 683 1 11 1 12 1 572 1 471 1 692 1 802 1 247 1 585 1 806 1 593 1 375 3 596 1 377 1 813 4 379 1 489 1 278 1 167 1 293 1 48 1 398 1 173 1 613 1 615 1 507 1 301 2 847 1 618 1 405 1 182 1 64 4 625 1 192 1 630 1 195 1 738 1 76 1 636 1 745 1 427 1 86 1 432 1 331 1 332 1 333 1 337 1 209 4 436 1 437 1 870 1 341 1 655 1 764 2 447 1 222 1 663 1 554 1 
461 1 129 1 683 1 572 1 585 1 375 3 278 1 293 1 48 1 507 1 301 1 622 1 625 1 195 1 315 1 745 1 86 1 331 1 332 1 870 1 872 2 764 2 344 1 
461 1 129 1 683 1 572 1 585 1 375 3 278 1 293 1 48 1 507 1 301 1 622 1 625 1 195 1 739 1 745 1 86 1 331 1 332 1 870 1 872 2 764 2 344 1 
231 1 461 1 129 1 8 1 787 1 790 1 683 1 11 1 12 1 572 1 692 1 244 1 802 1 247 1 585 1 806 1 593 1 375 3 596 1 377 1 813 4 379 1 278 1 42 1 293 1 48 1 398 1 173 1 613 1 615 1 507 1 301 2 847 1 618 1 405 1 182 1 64 4 622 1 625 1 630 1 195 1 738 1 76 1 636 1 427 1 86 1 432 1 331 1 332 3 333 1 337 1 209 4 436 1 437 1 870 1 341 1 655 1 764 2 344 1 447 1 222 1 
86 1 870 1 195 1 278 3 625 1 375 1 
86 1 870 1 278 1 625 1 375 1 
745 1 332 1 86 1 870 1 195 1 278 1 625 1 764 1 375 3 
745 2 332 1 86 1 870 1 195 1 278 1 625 1 764 1 375 3 
129 1 242 1 375 3 278 2 507 1 625 1 195 1 745 1 86 1 332 2 870 1 764 1 
461 1 129 1 683 1 572 1 585 1 805 1 375 3 278 1 293 1 48 1 507 1 301 1 622 1 625 1 195 1 745 1 86 1 331 1 332 1 870 1 872 2 764 2 344 1 
231 1 461 1 8 1 787 1 790 1 793 1 11 1 12 1 692 1 244 1 802 1 247 1 585 1 806 1 593 1 595 3 596 1 377 1 813 4 379 1 382 1 712 1 163 1 293 1 398 1 173 1 613 1 614 2 615 2 507 1 847 1 618 1 405 1 182 1 64 4 622 1 310 1 734 1 630 1 738 1 76 1 636 1 80 1 427 1 432 1 331 1 333 1 337 1 209 4 436 1 437 1 340 1 90 1 341 1 655 1 764 1 344 1 447 1 222 2 
344 1 242 1 301 1 461 1 785 1 683 1 486 1 533 1 585 1 293 1 572 1 764 1 622 1 331 1 48 1 
344 1 301 1 719 1 872 1 683 1 726 1 293 1 572 1 622 1 
231 1 129 1 787 1 684 1 244 1 806 1 595 1 375 2 377 1 598 1 268 1 278 1 712 1 163 1 614 1 615 2 507 2 301 1 618 1 406 1 625 1 734 1 195 1 636 1 80 1 745 1 86 1 331 1 332 1 340 1 870 1 764 1 222 2 887 1 
377 1 333 1 813 4 231 1 301 2 847 1 461 1 379 1 209 4 337 1 436 1 437 1 618 1 268 1 405 1 182 1 64 4 622 1 129 1 625 1 8 1 341 1 787 1 790 1 683 1 793 1 11 1 655 1 12 1 572 1 630 1 764 1 344 1 447 1 692 1 738 1 244 1 802 1 76 1 636 1 397 1 247 1 585 1 293 1 222 1 806 1 48 1 398 1 114 1 173 1 427 1 613 1 615 1 86 1 507 1 432 1 593 1 331 1 596 1 
231 1 461 2 8 1 684 1 683 1 11 2 12 2 692 1 244 1 247 5 252 1 700 2 268 1 712 1 499 1 287 2 293 1 48 1 507 2 301 2 64 7 304 1 734 1 310 1 738 1 76 1 78 1 80 1 86 1 331 3 333 1 337 1 340 1 90 1 341 1 764 3 344 1 114 1 126 1 129 1 787 1 790 1 793 1 572 1 574 1 802 1 585 2 806 1 593 2 595 3 596 1 377 1 813 9 379 1 382 1 163 1 397 1 398 2 173 2 613 1 614 2 615 3 847 1 618 1 405 2 406 1 182 2 183 1 622 1 625 1 191 1 630 1 636 1 425 1 427 2 432 1 644 1 209 7 436 1 437 1 655 1 447 3 222 3 
231 1 461 2 8 1 683 1 684 1 11 2 12 1 471 2 239 1 692 1 474 1 247 3 252 1 700 1 704 1 278 1 712 1 499 1 287 1 289 1 293 1 48 1 507 2 301 2 64 5 304 2 310 1 734 1 738 1 76 1 78 2 80 1 745 1 86 1 331 3 332 1 340 1 90 1 341 1 545 1 764 4 767 1 126 2 129 1 787 1 790 1 572 1 574 1 802 1 138 1 585 2 806 2 593 2 595 3 375 3 596 1 377 2 813 6 379 1 382 1 163 1 398 1 173 1 613 1 614 1 615 2 847 1 618 1 405 1 406 1 182 1 183 1 625 1 191 1 630 1 195 1 425 1 427 1 432 1 644 1 209 6 436 1 210 1 870 1 443 1 655 1 447 2 222 3 663 1 
